Title,Author,Link,Date
"Nvidia And Arm Are Aligned On The Future Of Arm, But Is Everyone Else?",Gabriel A. Silva,https://www.forbes.com/sites/tiriasresearch/2021/05/20/nvidia-and-arm-are-aligned-on-the-future-of-arm-but-is-everyone-else/,2021-05-19
Qualcomm Cloud AI 100 Is 3X More Efficient. What’s Missing?,Calum Chace,https://www.forbes.com/sites/karlfreund/2021/05/20/qualcomm-cloud-ai-100-is-3x-more-efficient-whats-missing/,2021-05-18
IBM’s Research Group Set To Simplify Enterprise AI,Charles Towers-Clark,https://www.forbes.com/sites/tiriasresearch/2021/05/19/ibms-research-group-set-to-simplify-enterprise-ai/,2021-05-18
Pedestrians Said To Need ‘Reprogramming’ For The Benefit Of Self-Driving Cars,Robert Hart,https://www.forbes.com/sites/lanceeliot/2021/05/19/pedestrians-said-to-need-reprogramming-for-the-benefit-of-self-driving-cars/,2021-05-18
Keeping Foreign Spyware Out Of U.S.-Made Drones Is Harder Than You Think,Kenrick Cai,https://www.forbes.com/sites/davidhambling/2021/05/19/drones-spyware-dji-china/,2021-05-17
Amazon Extends Moratorium On Police Use Of Facial Recognition Technology,Jim McGregor,https://www.forbes.com/sites/davidjeans/2021/05/18/amazon-indefinitely-bans-police-use-of-facial-recognition-technology/,2021-05-15
AI Is A Game Changer: PWC AI Predictions Report,Jim McGregor,https://www.forbes.com/sites/cindygordon/2021/05/18/ai-is-a-game-changer-pwc-ai-predictions-report/,2021-05-14
Ready For A World Of (AI-Powered) Superhuman Precision? It’s Coming,Greg Gardner,https://www.forbes.com/sites/michaelashley/2021/05/18/ready-for-a-world-of-ai-powered-superhuman-precision-its-coming/,2021-05-14
Self-Driving Cars Dealing With Those Barefaced Acts Of Repeated Brake-Checking By Human Drivers,Lance Eliot,https://www.forbes.com/sites/lanceeliot/2021/05/17/self-driving-cars-dealing-with-those-barefaced-acts-of-repeated-brake-checking-by-human-drivers/,2021-05-14
Self-Driving Cars Will Help Soften The Blow When Asking Loved Ones To Retire Their Keys,David Hambling,https://www.forbes.com/sites/lanceeliot/2021/05/15/self-driving-cars-will-help-soften-the-blow-when-asking-loved-ones-to-retire-their-keys/,2021-05-13
Waymo Peforms Embarrassingly In Construction Cone Situation,Adi Gaskell,https://www.forbes.com/sites/bradtempleton/2021/05/14/waymo-peforms-embarrassingly-in-construction-cone-situation/,2021-05-13
Why Competence-Based Education Is Necessary For The Future Of Work,Brad Templeton,https://www.forbes.com/sites/charlestowersclark/2021/05/14/why-competence-based-education-is-necessary-for-the-future-of-work/,2021-05-13
Alibaba Posts Operating Loss Of $1.2 Billion Following Antitrust Regulator’s Record Fine,Gil Press,https://www.forbes.com/sites/zinnialee/2021/05/14/alibaba-posts-operating-loss-of-12-billion-following-antitrust-regulators-record-fine/,2021-05-13
M & M: Mars Teams Up With Microsoft To Reimagine Digital Transformation,Jackson Weimer,https://www.forbes.com/sites/tonybradley/2021/05/13/m--m-mars-teams-up-with-microsoft-to-reimagine-digital-transformation/,2021-05-13
The Tyranny Of Structure,Arun Shastri,https://www.forbes.com/sites/amirhusain/2021/05/13/the-tyranny-of-structure/,2021-05-13
The Most Important Human Skill: Review of “Framers”,Mark Minevich,https://www.forbes.com/sites/calumchace/2021/05/13/the-most-important-human-skill-review-of-framers/,2021-05-12
Positive Technology And The Cosmic Mission: How AI Is Helping Humans Achieve States Of High Energy And Success,Heather Wishart-Smith,https://www.forbes.com/sites/anniebrown/2021/05/13/positive-technology-and-the-cosmic-mission-how-ai-is-helping-humans-achieve-states-of-high-energy-and-success/,2021-05-12
Soniox Poised To Advance AI Speech Recognition Market With Increased Accuracy,Lance Eliot,https://www.forbes.com/sites/cindygordon/2021/05/13/soniox-poised-to-advance-ai-speech-recognition-market-with-increased-accuracy/,2021-05-11
Korean Billionaire Kim Jung-Ju’s Fortune Slides $2.2 Billion After Nexon Forecasts Drop In Operating Profit,"Alex Zhavoronkov, PhD",https://www.forbes.com/sites/zinnialee/2021/05/13/korean-billionaire-kim-jung-jus-fortune-drops-22-billion-following-nexons-outlook/,2021-05-11
"Digital Transformation For A New Decade, Powered By Humans",Ganes Kesari,https://www.forbes.com/sites/deanstoecker/2021/05/12/digital-transformation-for-a-new-decade-powered-by-humans/,2021-05-11
The Splendor Of Transporting Those Heartfelt Everyday Care Packages Via Self-Driving Cars And Other Self-Driving Vehicles,Bernard Marr,https://www.forbes.com/sites/lanceeliot/2021/05/12/the-splendor-of-transporting-those-heartfelt-everyday-care-packages-via-self-driving-cars-and-other-self-driving-vehicles/,2021-05-11
AI Has Eaten IBM Think,Lance Eliot,https://www.forbes.com/sites/karlfreund/2021/05/11/ai-has-eaten-ibm-think/,2021-05-10
"Global Shipping Logistics, Legal Risk And Compliance, Another Arena For Artificial Intelligence (AI)",Tracey Follows,https://www.forbes.com/sites/davidteich/2021/05/11/global-shipping-logistics-legal-risk-and-compliance-another-arena-for-artificial-intelligence-ai/,2021-05-10
VW Will Sell You Self-Driving For $8.50/hour Someday. Too High Or Too Low?,Bernard Marr,https://www.forbes.com/sites/bradtempleton/2021/05/11/vw-will-sell-you-self-driving-for-850hour-someday--too-high-or-too-low/,2021-05-10
Chinese Tycoons’ Fortunes Drop $6.8 Billion After Consumer Group Criticizes Their Businesses,Kevin Krewell,https://www.forbes.com/sites/zinnialee/2021/05/11/chinese-tycoons-fortunes-drop-68-billion-after-consumer-group-criticizes-their-businesses/,2021-05-10
Utilizing AI To Reach Peak Performance In Health And Business: How The Sculpted Vegan Built An 8-Figure Empire,Karl Freund,https://www.forbes.com/sites/anniebrown/2021/05/10/utilizing-ai-to-reach-peak-performance-in-health-and-business-how-the-sculpted-vegan-built-an-8-figure-empire/,2021-05-10
"Automated Driving Classifications Are Updated, But Level 3 Remains Tricky",Kevin Krewell,https://www.forbes.com/sites/davidsilver/2021/05/10/sae-just-redefined-autonomy-but-level-3-is-still-tricky/,2021-05-10
Trillions Of Cicada Aiming To Bugout The Northeastern USA And Spur Swarmageddon Messiness For AI Self-Driving Cars,Lance Eliot,https://www.forbes.com/sites/lanceeliot/2021/05/10/trillions-of-cicada-aiming-to-bugout-the-northeastern-usa-and-spur-swarmageddon-messiness-for-ai-self-driving-cars/,2021-05-10
This Is How NLP Can Help Managers Better Understand Client Satisfaction,David Hambling,https://www.forbes.com/sites/esade/2021/05/10/this-is-how-nlp-can-help-managers-better-understand-client-satisfaction/,2021-05-09
Pony AI Selects Luminar’s Lidar For Next-Gen Automated Vehicle Fleet,David Jeans,https://www.forbes.com/sites/samabuelsamid/2021/05/10/pony-ai-selects-luminar-iris-lidar-for-its-next-gen-automated-vehicle-fleet/,2021-05-09
Why Board Directors And CEOs Need To Learn AI Knowledge Foundations: Building AI Leadership Brain Trust Is A Business Imperative: Are You Ready?,Cindy Gordon,https://www.forbes.com/sites/cindygordon/2021/05/10/why-board-directors-and-ceos-need-to-learn-ai-knowledge-foundations-building-ai-leadership-brain-trust-is-a-business-imperative-are-you-ready/,2021-05-08
Artificial Intelligence Is Developing A Sense Of Smell: What Could A Digital Nose Mean In Practice?,Michael Ashley,https://www.forbes.com/sites/bernardmarr/2021/05/10/artificial-intelligence-is-developing-a-sense-of-smell-what-could-a-digital-nose-mean-in-practice/,2021-05-08
4 Priority Cyber-Threat Challenges,Lance Eliot,https://www.forbes.com/sites/chuckbrooks/2021/05/09/4-beckoning-cyber-threat-challenges/,2021-05-07
Jobs Lost To Industrial Robots Amidst COVID-19 May Never Come Back To Human Beings,Lance Eliot,https://www.forbes.com/sites/raufarif/2021/05/09/jobs-lost-to-industrial-robots-amidst-covid-19-may-never-come-back-to-human-beings/,2021-05-06
Tall Tales By Your Grandparents About Walking Five Miles To School Will Instead Be About Using Self-Driving Cars For Your Kid’s Generation,Brad Templeton,https://www.forbes.com/sites/lanceeliot/2021/05/08/tall-tales-by-your-grandparents-about-walking-five-miles-to-school-will-instead-be-about-using-self-driving-cars-for-your-kids-generation/,2021-05-06
Using AI To Increase Food Quality,Charles Towers-Clark,https://www.forbes.com/sites/ilkerkoksal/2021/05/08/using-ai-to-increase-food-quality/,2021-05-05
Changing The World With Breakthrough AI Innovation In The Age Of Regulation And Cancel Culture,Zinnia Lee,https://www.forbes.com/sites/markminevich/2021/05/07/changing-the-world-with-breakthrough-ai-innovation-in-the-age-of-regulation-and-cancel-culture/,2021-05-05
"If Data Is The New Oil, What’s Happening To Its Precious New Source?",Tony Bradley,https://www.forbes.com/sites/aparnadhinakaran/2021/05/06/if-data-is-the-new-oil-what-happening-to-its-precious-new-source/,2021-05-05
That Turtle Smashing Through A Windshield Striking A Florida Mom Is A Valuable Lesson For AI Self-Driving Cars,Amir Husain,https://www.forbes.com/sites/lanceeliot/2021/05/06/that-turtle-smashing-through-a-windshield-striking-a-florida-mom-is-a-valuable-lesson-for-self-driving-cars/,2021-05-04
How The Artificial Intelligence Revolution Will Transform Every Industry,Calum Chace,https://www.forbes.com/video/6252763626001/,2021-05-04
Institutional Investors Are Pressuring Boards To Focus On Whistleblower Protections. Could That Spur Change At Google?,Annie Brown,https://www.forbes.com/sites/davidjeans/2021/05/05/google-alphabet-blackrock-whistleblower-proxy/,2021-05-04
"GM’s Barra Sees Chip Shortage Pain Through June, Predicts Personal AV Ownership While Reporting Q1 Profit",Cindy Gordon,https://www.forbes.com/sites/edgarsten/2021/05/05/gm-ceo-addresses-semiconductor-shortage-to-shareholders-while-reporting-q1-profit/,2021-05-03
"Artificial Intelligence Models For Sale, Another Step In The Spread Of AI Accessibility",Zinnia Lee,https://www.forbes.com/sites/davidteich/2021/05/04/artificial-intelligence-models-for-sale-another-step-in-the-spread-of-ai-accessibility/,2021-05-03
Can AI Help Us Manifest The Life We Want? A Discussion At The Intersection Of Mindset And Machine Learning,Dean Stoecker,https://www.forbes.com/sites/anniebrown/2021/05/04/can-ai-help-us-manifest-the-life-we-want-a-discussion-at-the-intersection-of-mindset-and-machine-learning/,2021-05-03
Argo AI Readies Its Own Lidar Sensor For Ford Automated Vehicles,Lance Eliot,https://www.forbes.com/sites/samabuelsamid/2021/05/04/argo-ai-shares-some-details-on-the-lidar-that-will-be-used-on-ford-automated-vehicles/,2021-05-02
LDV Capital Grabs $21 Million To Invest In Companies Focused On Visual Technologies,Karl Freund,https://www.forbes.com/sites/rebeccaszkutak/2021/05/03/ldv-capital-grabs-21-million-to-invest-in-companies-focused-on-visual-technologies/,2021-05-01
The Art Of Balancing Two Forces: AI And Human Nature,David A. Teich,https://www.forbes.com/sites/arunshastri/2021/05/03/the-art-of-balancing-two-forces-ai-and-human-nature/,2021-05-01
"Hot Off The Presses: Defining Standard For Self-Driving Cars Gets Newly Updated And Released, Here’s What You Need To Know",Brad Templeton,https://www.forbes.com/sites/lanceeliot/2021/05/03/hot-off-the-presses-defining-standard-for-self-driving-cars-gets-newly-updated-and-released-heres-what-you-need-to-know/,2021-04-30
The Scary Truth Behind The FBI Warning: Deepfake Fraud Is Here And It’s Serious—We Are Not Prepared For An Attack,Zinnia Lee,https://www.forbes.com/sites/glenngow/2021/05/02/the-scary-truth-behind-the-fbi-warning-deepfake-fraud-is-here-and-its-serious-we-are-not-prepared/,2021-04-30
Gnarly Skateboarders Trying Dangerously To Hitch A Ride On Self-Driving Cars,Annie Brown,https://www.forbes.com/sites/lanceeliot/2021/05/01/gnarly-skateboarders-trying-dangerously-to-hitch-a-ride-on-self-driving-cars/,2021-04-30
SoftBank’s Newest AI Unicorns Are After Far More Than Amazon And The Weeknd,David Silver,https://www.forbes.com/sites/martineparis/2021/05/01/softbanks-newest-ai-unicorns-are-taking-on-more-than-just-amazon/,2021-04-30
Understanding AI In Our AI Brain Trust Leadership Series,Lance Eliot,https://www.forbes.com/sites/cindygordon/2021/04/30/understanding-ai-in-our-ai-brain-trust-leadership-series/,2021-04-29
Brilliance Knows No Gender: Eliminating Bias In Chatbot Development,Esade Business & Law School,https://www.forbes.com/sites/anniebrown/2021/04/30/brilliance-knows-no-gender-eliminating-bias-in-chatbot-development/,2021-04-29
How ‘Spot’ The Robot Dog Is Set To Patrol The World’s Dangerous Industrial Sites,Sam Abuelsamid,https://www.forbes.com/sites/christopherhelman/2021/04/30/how-spot-the-robot-dog-is-set-to-patrol-the-worlds-dangerous-industrial-sites/,2021-04-29
"The State Of Data, April 2021",Cindy Gordon,https://www.forbes.com/sites/gilpress/2021/04/30/the-state-of-data-april-2021/,2021-04-29
Understanding AI And Machine Learning Concepts To Build Your AI Leadership Brain Trust.,Bernard Marr,https://www.forbes.com/sites/cindygordon/2021/04/29/understanding-ai-and-machine-learning-concepts-to-build-your-ai-leadership-brain-trust/,2021-04-29
Baidu Launches Robotaxi Service In Outer Beijing. How ‘Fully Driverless’ Is It Vs. AutoX?,Chuck Brooks,https://www.forbes.com/sites/bradtempleton/2021/04/29/baidu-launches-robotaxi-service-outside-beijing--how-fully-driverless-is-it-vs-autox/,2021-04-29
The Future Of AI In Healthcare,Rauf Arif,https://www.forbes.com/sites/gilpress/2021/04/29/the-future-of-ai-in-healthcare/,2021-04-28
Qualcomm And Vodafone Open A New Chapter For Open RAN,Lance Eliot,https://www.forbes.com/sites/tiriasresearch/2021/04/29/qualcomm-and-vodafone-open-a-new-chapter-for-open-ran/,2021-04-28
Self-Driving Cars To Conveniently Haul Fancy Stores To Your Doorstep For Your Shopping Delight,Ilker Koksal,https://www.forbes.com/sites/lanceeliot/2021/04/29/self-driving-cars-to-conveniently-haul-fancy-stores-to-your-doorstep-for-your-shopping-delight/,2021-04-28
"Accenture: ‘Future-Ready’ Companies Twice As Efficient, Three Times As Profitable",Mark Minevich,https://www.forbes.com/sites/charlestowersclark/2021/04/29/accenture-future-ready-companies-twice-as-efficient-three-times-as-profitable/,2021-04-27
Fatal Texas Tesla Crash Becomes Locked Room Murder Mystery With New Tesla Statements,Aparna Dhinakaran,https://www.forbes.com/sites/bradtempleton/2021/04/28/fatal-texas-tesla-crash-becomes-locked-room-murder-mystery-with-new-tesla-statements/,2021-04-27
"How Verge Genomics Uses AI To Tackle Parkinson’s, Alzheimer’s And ALS",Lance Eliot,https://www.forbes.com/sites/aayushipratap/2021/04/28/how-verge-genomics-uses-ai-to-tackle-parkinsons-alzheimers-and-als/,2021-04-27
Collective Intelligence Is About To Disrupt Your Strategy: Are You Ready?,David Jeans,https://www.forbes.com/sites/ganeskesari/2021/04/28/collective-intelligence-is-about-to-disrupt-your-strategy-are-you-ready/,2021-04-27
"For FarmWise’s Cofounders, Opportunity Was In The Weeds",Ed Garsten,https://www.forbes.com/sites/ninawolpow/2021/04/27/for-farmwises-cofounders-opportunity-was-in-the-weeds/,2021-04-26
Why Physics has Relevancy To Artificial Intelligence And Building AI Leadership Brain Trust?,David A. Teich,https://www.forbes.com/sites/cindygordon/2021/04/27/why-physics-has-relevancy-to-artificial-intelligence-and-building-ai-leadership-brain-trust/,2021-04-26
Women In Longevity – Bringing Science Of Aging To Aesthetic Medicine Dr. Stephanie Manson Brown,Annie Brown,https://www.forbes.com/sites/alexzhavoronkov/2021/04/27/women-in-longevity--bringing-science-of-aging-to-aesthetic-medicine-dr-stephanie-manson-brown/,2021-04-26
What AI Founders Think About Human Jobs In And After The Pandemic,Sam Abuelsamid,https://www.forbes.com/sites/ninawolpow/2021/04/27/what-ai-founders-think-about-human-jobs-in-and-after-the-pandemic/,2021-04-26
Why Will The Next Successful Startup Out Of The COVID-19 Era Be AI-First?,Rebecca Szkutak,https://www.forbes.com/sites/sanjitsinghdang/2021/04/26/why-will-the-next-successful-startup-out-of-the-covid-19-era-be-ai-first/,2021-04-26
Veryfi Raises $12 Million To Use AI To Tackle The Unstructured Data Entry Market,Arun Shastri,https://www.forbes.com/sites/rebeccaszkutak/2021/04/26/veryfi-raises-12-million-to-use-ai-to-tackle-the-unstructured-data-entry-market/,2021-04-26
‘What’s In It For Me?’ - Bosch’s Long View On Digital Transformation,Lance Eliot,https://www.forbes.com/sites/charlestowersclark/2021/04/26/whats-in-it-for-meboschs-long-view-on-digital-transformation/,2021-04-26
‘Make Algorithmic Audits As Ubiquitous As Seatbelts’—Why Tech Needs Outside Help To Serve Humanity,Glenn Gow,https://www.forbes.com/sites/ashoka/2021/04/26/make-algorithmic-audits-as-ubiquitous-as-seatbeltswhy-tech-needs-outside-help-to-serve-humanity/,2021-04-26
